RECPTCL_FID;MAILITM_FID;EVENT_TYPE_NM;date;établissement_postal;EVENT_TYPE_CD;next_établissement_postal
ATVIEBDZALGBACN30156002000099;CA004457825AT                      ;Livraison d'envoi (Ent);2024-02-01 09:18:21.347;MORSOTT;37;
ATVIEBDZALGBACN30158003000100;CA004460373AT;Expédition d'envoi é l'étranger (EDI-reéu);2023-12-20 18:40:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN30158003000100;CA004460373AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-02-12 11:56:29.990;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN30158003000100;CA004460373AT                      ;Expédier envoi é adresse nationale (Ent);2024-02-13 09:07:07.693;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN30158003000100;CA004460373AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-02-15 08:26:27.227;CONSTANTINE COLIS POSTAUX;32;
ATVIEBDZALGBACN30158003000100;CA004460373AT                      ;Expédier envoi é adresse nationale (Srt);2024-02-15 08:41:33.327;CONSTANTINE COLIS POSTAUX;2;CDD JIJEL
ATVIEBDZALGBACN30158003000100;CA004460373AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-02-17 09:05:39.947;CDD JIJEL;32;
ATVIEBDZALGBACN30158003000100;CA004460373AT                      ;Expédier envoi é adresse nationale (Ent);2024-02-17 09:06:09.703;CDD JIJEL;35;BENI-BELAID
ATVIEBDZALGBACN30158003000100;CA004460373AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-02-18 10:58:27.477;BENI-BELAID;32;
ATVIEBDZALGBACN30158003000100;CA004460373AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-02-18 10:58:48.480;BENI-BELAID;36;
ATVIEBDZALGBACN30158003000100;CA004460373AT                      ;Livraison d'envoi (Ent);2024-02-19 07:22:18.080;BENI-BELAID;37;
ATVIEBDZALGBACN40018002100038;CA004466257AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-02-09 18:40:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40018002100038;CA004466257AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-02-18 09:06:53.687;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40018002100038;CA004466257AT                      ;Expédier envoi é adresse nationale (Ent);2024-02-18 10:56:31.397;ALGER COLIS POSTAUX;35;AVION CPX ALGER
ATVIEBDZALGBACN40018002100038;CA004466257AT                      ;Expédier envoi é adresse nationale (Ent);2024-02-18 12:49:36.873;ALGER COLIS POSTAUX;35;ORAN COLIS POSTAUX
ATVIEBDZALGBACN40018002100038;CA004466257AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-02-20 09:28:17.550;ORAN COLIS POSTAUX;32;
ATVIEBDZALGBACN40018002100038;CA004466257AT                      ;Expédier envoi é adresse nationale (Srt);2024-02-20 11:30:12.577;ORAN COLIS POSTAUX;2;CDD SAIDA
ATVIEBDZALGBACN40018002100038;CA004466257AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-02-21 10:29:45.453;CDD SAIDA;32;
ATVIEBDZALGBACN40018002100038;CA004466257AT                      ;Livraison d'envoi (Ent);2024-02-24 08:55:03.640;CDD SAIDA;37;
ATVIEBDZALGBACN40010003100055;CA004467371AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-01-24 18:40:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40010003100055;CA004467371AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-02-12 13:03:51.517;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40010003100055;CA004467371AT                      ;Expédier envoi é adresse nationale (Ent);2024-02-13 08:34:55.817;ALGER COLIS POSTAUX;35;AVION CPX ALGER
ATVIEBDZALGBACN40010003100055;CA004467371AT                      ;Expédier envoi é adresse nationale (Ent);2024-02-13 08:50:50.297;ALGER COLIS POSTAUX;35;CTR CHLEF
ATVIEBDZALGBACN40010003100055;CA004467371AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-02-18 10:10:59.043;CTR CHLEF;32;
ATVIEBDZALGBACN40010003100055;CA004467371AT                      ;Expédier envoi é la douane (Ent);2024-02-18 10:11:41.410;CTR CHLEF;31;
ATVIEBDZALGBACN40010003100055;CA004467371AT                      ;Renvoyer envoi de la douane (Ent);2024-02-18 10:12:40.117;CTR CHLEF;38;
ATVIEBDZALGBACN40010003100055;CA004467371AT                      ;Expédier envoi é adresse nationale (Srt);2024-02-18 10:13:17.013;CTR CHLEF;2;CDD TIARET
ATVIEBDZALGBACN40010003100055;CA004467371AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-02-19 11:24:53.173;CDD TIARET;32;
ATVIEBDZALGBACN40010003100055;CA004467371AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-02-19 11:26:25.053;CDD TIARET;36;
ATVIEBDZALGBACN40010003100055;CA004467371AT                      ;Livraison d'envoi (Ent);2024-02-20 13:17:06.367;CDD TIARET;37;
ATVIEBDZALGBACN40028004100092;CA004470512AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-03-06 18:40:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-03-24 10:36:57.297;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Expédier envoi é adresse nationale (Ent);2024-03-24 11:58:54.737;ALGER COLIS POSTAUX;35;FER CPX ALGER
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Expédier envoi é adresse nationale (Ent);2024-03-24 13:22:12.163;ALGER COLIS POSTAUX;35;ANNABA EL MARSA
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-03-27 09:54:55.640;ANNABA EL MARSA;32;
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Expédier envoi é adresse nationale (Srt);2024-03-27 10:25:46.737;ANNABA EL MARSA;2;CDD TEBESSA
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-03-30 10:51:01.610;CDD TEBESSA;32;
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-03-30 10:51:27.590;CDD TEBESSA;36;
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-01 09:39:02.933;CDD TEBESSA;32;
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-01 10:53:02.417;CDD TEBESSA;32;
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Expédier envoi é adresse nationale (Srt);2024-04-01 10:53:13.790;CDD TEBESSA;2;EL-AOUINET
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-03 08:41:37.750;EL-AOUINET;32;
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-04-03 08:41:56.090;EL-AOUINET;36;
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-04-03 08:42:14.297;EL-AOUINET;39;
ATVIEBDZALGBACN40028004100092;CA004470512AT                      ;Livraison d'envoi (Ent);2024-05-02 06:49:51.707;EL-AOUINET;37;
ATVIEBDZALGBACN40028002000100;CA004471416AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-03-06 18:40:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40028002000100;CA004471416AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-03-20 09:34:10.653;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40028002000100;CA004471416AT                      ;Expédier envoi é adresse nationale (Ent);2024-03-20 11:20:01.757;ALGER COLIS POSTAUX;35;FER CPX ALGER
ATVIEBDZALGBACN40028002000100;CA004471416AT                      ;Expédier envoi é adresse nationale (Ent);2024-03-20 11:59:52.387;ALGER COLIS POSTAUX;35;CONSTANTINE COLIS POSTAUX
ATVIEBDZALGBACN40028002000100;CA004471416AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-03-23 12:42:42.730;CONSTANTINE COLIS POSTAUX;32;
ATVIEBDZALGBACN40028002000100;CA004471416AT                      ;Expédier envoi é adresse nationale (Srt);2024-03-23 12:42:54.593;CONSTANTINE COLIS POSTAUX;2;CDD JIJEL
ATVIEBDZALGBACN40028002000100;CA004471416AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-03-24 09:26:07.000;CDD JIJEL;32;
ATVIEBDZALGBACN40028002000100;CA004471416AT                      ;Expédier envoi é adresse nationale (Ent);2024-03-24 09:26:29.423;CDD JIJEL;35;BENI-BELAID
ATVIEBDZALGBACN40028002000100;CA004471416AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-03-27 10:14:06.937;BENI-BELAID;32;
ATVIEBDZALGBACN40028002000100;CA004471416AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-03-27 10:15:24.387;BENI-BELAID;36;
ATVIEBDZALGBACN40028002000100;CA004471416AT                      ;Livraison d'envoi (Ent);2024-04-06 13:27:15.827;BENI-BELAID;37;
ATVIEBDZALGBACN40063003100079;CA004475801AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-05-31 16:20:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40063003100079;CA004475801AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-06-03 08:22:15.853;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40063003100079;CA004475801AT                      ;Expédier envoi é adresse nationale (Ent);2024-06-03 09:25:17.490;ALGER COLIS POSTAUX;35;CTR CHLEF
ATVIEBDZALGBACN40063003100079;CA004475801AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-06-04 10:15:22.573;CTR CHLEF;32;
ATVIEBDZALGBACN40063003100079;CA004475801AT                      ;Expédier envoi é la douane (Ent);2024-06-04 10:17:11.920;CTR CHLEF;31;
ATVIEBDZALGBACN40063003100079;CA004475801AT                      ;Renvoyer envoi de la douane (Ent);2024-06-04 10:18:40.223;CTR CHLEF;38;
ATVIEBDZALGBACN40063003100079;CA004475801AT                      ;Expédier envoi é adresse nationale (Srt);2024-06-04 10:19:32.487;CTR CHLEF;2;CDD TIARET
ATVIEBDZALGBACN40063003100079;CA004475801AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-06-05 12:30:29.580;CDD TIARET;32;
ATVIEBDZALGBACN40063003100079;CA004475801AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-06-06 07:41:53.817;CDD TIARET;36;
ATVIEBDZALGBACN40063003100079;CA004475801AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-06-06 07:43:30.423;CDD TIARET;39;
ATVIEBDZALGBACN40063003100079;CA004475801AT                      ;Livraison d'envoi (Ent);2024-06-06 09:31:24.467;CDD TIARET;37;
ATVIEBDZALGBACN40041003100048;CA004476121AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-04-12 16:20:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40041003100048;CA004476121AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-04-20 07:57:00.957;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40041003100048;CA004476121AT                      ;Expédier envoi é adresse nationale (Ent);2024-04-20 09:57:40.503;ALGER COLIS POSTAUX;35;AVION CPX ALGER
ATVIEBDZALGBACN40041003100048;CA004476121AT                      ;Expédier envoi é adresse nationale (Ent);2024-04-20 10:21:33.667;ALGER COLIS POSTAUX;35;ORAN COLIS POSTAUX
ATVIEBDZALGBACN40041003100048;CA004476121AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-22 08:29:39.007;ORAN COLIS POSTAUX;32;
ATVIEBDZALGBACN40041003100048;CA004476121AT                      ;Expédier envoi é adresse nationale (Srt);2024-04-22 09:03:10.327;ORAN COLIS POSTAUX;2;CDD SAIDA
ATVIEBDZALGBACN40041003100048;CA004476121AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-23 10:34:02.423;CDD SAIDA;32;
ATVIEBDZALGBACN40041003100048;CA004476121AT                      ;Livraison d'envoi (Ent);2024-04-23 13:30:27.870;CDD SAIDA;37;
ATVIEBDZALGBACN40041003100048;CA004476121AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-04-23 13:33:47.337;CDD SAIDA;32;
ATVIEBDZALGBACN40041003100048;CA004476121AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-04-23 13:34:16.167;CDD SAIDA;39;
ATVIEBDZALGBACN40041003100048;CA004476121AT                      ;Livraison d'envoi (Ent);2024-04-23 13:40:11.737;CDD SAIDA;37;
ATVIEBDZALGBACN40043002100073;CA004476435AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-04-24 16:20:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-04-29 08:18:45.060;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Expédier envoi é adresse nationale (Ent);2024-04-29 08:47:50.860;ALGER COLIS POSTAUX;35;AVION CPX ALGER
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Expédier envoi é adresse nationale (Ent);2024-04-29 08:58:08.507;ALGER COLIS POSTAUX;35;ORAN COLIS POSTAUX
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-05-02 08:21:13.693;ORAN COLIS POSTAUX;32;
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Expédier envoi é adresse nationale (Srt);2024-05-02 09:24:25.697;ORAN COLIS POSTAUX;2;CDD SAIDA
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-05-04 10:10:14.950;CDD SAIDA;32;
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Expédier envoi é adresse nationale (Srt);2024-05-04 10:10:25.067;CDD SAIDA;2;AIN EL HADJAR
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-05-05 09:03:47.923;AIN EL HADJAR;32;
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-05-05 09:04:27.660;AIN EL HADJAR;39;
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-05-05 09:04:53.857;AIN EL HADJAR;36;
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-05-05 09:05:09.830;AIN EL HADJAR;39;
ATVIEBDZALGBACN40043002100073;CA004476435AT                      ;Livraison d'envoi (Ent);2024-05-05 09:33:32.713;AIN EL HADJAR;37;
ATVIEBDZALGBACN40056003100085;CA004480378AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-05-17 16:20:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-05-21 09:42:41.420;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Expédier envoi é adresse nationale (Ent);2024-05-21 09:58:44.780;ALGER COLIS POSTAUX;35;AVION CPX ALGER
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Expédier envoi é adresse nationale (Ent);2024-05-21 10:17:10.023;ALGER COLIS POSTAUX;35;ORAN COLIS POSTAUX
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-05-23 08:42:12.330;ORAN COLIS POSTAUX;32;
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-05-23 09:27:21.070;ORAN COLIS POSTAUX;32;
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-05-23 09:29:34.907;ORAN COLIS POSTAUX;32;
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Expédier envoi é adresse nationale (Srt);2024-05-23 09:53:08.570;ORAN COLIS POSTAUX;2;CDD SAIDA
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-05-25 09:23:55.797;CDD SAIDA;32;
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Expédier envoi é adresse nationale (Srt);2024-05-25 09:24:03.667;CDD SAIDA;2;AIN EL HADJAR
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-05-26 08:40:18.267;AIN EL HADJAR;32;
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-05-26 08:40:39.900;AIN EL HADJAR;39;
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-05-26 08:40:56.037;AIN EL HADJAR;36;
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Transmettre envoi é l'agent de livraison (Ent);2024-05-26 08:41:10.030;AIN EL HADJAR;39;
ATVIEBDZALGBACN40056003100085;CA004480378AT                      ;Livraison d'envoi (Ent);2024-05-26 11:02:38.667;AIN EL HADJAR;37;
ATVIEBDZALGBACN40060002100144;CA004480611AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-05-24 16:20:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-05-30 08:18:51.940;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Expédier envoi é adresse nationale (Ent);2024-05-30 08:40:32.057;ALGER COLIS POSTAUX;35;AVION CPX ALGER
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Expédier envoi é adresse nationale (Ent);2024-05-30 08:59:27.280;ALGER COLIS POSTAUX;35;CTR CHLEF
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-06-01 10:24:37.460;CTR CHLEF;32;
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Expédier envoi é la douane (Ent);2024-06-01 10:24:49.820;CTR CHLEF;31;
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Renvoyer envoi de la douane (Ent);2024-06-01 10:25:06.637;CTR CHLEF;38;
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-06-01 10:25:17.597;CTR CHLEF;32;
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Expédier envoi é adresse nationale (Srt);2024-06-01 10:25:28.830;CTR CHLEF;2;CDD TIARET
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-06-02 11:17:42.847;CDD TIARET;32;
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Vaine tentative de livraison d'envoi (Ent);2024-06-02 11:19:29.897;CDD TIARET;36;
ATVIEBDZALGBACN40060002100144;CA004480611AT                      ;Livraison d'envoi (Ent);2024-06-02 13:24:21.730;CDD TIARET;37;
ATVIEBDZALGBACN40074003000084;CA004484202AT;Expédition d'envoi é l'étranger (EDI-reéu);2024-06-26 16:20:00.000;AUTRICHE;12;ALGéRIE
ATVIEBDZALGBACN40074003000084;CA004484202AT                      ;Recevoir envoi au bureau d'échange (Ent);2024-07-01 08:17:41.777;ALGER COLIS POSTAUX;30;
ATVIEBDZALGBACN40074003000084;CA004484202AT                      ;Expédier envoi é adresse nationale (Ent);2024-07-01 08:46:45.967;ALGER COLIS POSTAUX;35;AVION CPX ALGER
ATVIEBDZALGBACN40074003000084;CA004484202AT                      ;Expédier envoi é adresse nationale (Ent);2024-07-01 10:14:57.623;ALGER COLIS POSTAUX;35;CTR CHLEF
ATVIEBDZALGBACN40074003000084;CA004484202AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-07-03 10:54:31.957;CTR CHLEF;32;
ATVIEBDZALGBACN40074003000084;CA004484202AT                      ;Expédier envoi é la douane (Ent);2024-07-03 10:59:13.960;CTR CHLEF;31;
ATVIEBDZALGBACN40074003000084;CA004484202AT                      ;Renvoyer envoi de la douane (Ent);2024-07-03 11:00:23.837;CTR CHLEF;38;
ATVIEBDZALGBACN40074003000084;CA004484202AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-07-03 11:01:11.600;CTR CHLEF;32;
ATVIEBDZALGBACN40074003000084;CA004484202AT                      ;Expédier envoi é adresse nationale (Srt);2024-07-03 11:05:25.463;CTR CHLEF;2;CDD TIARET
ATVIEBDZALGBACN40074003000084;CA004484202AT                      ;Recevoir envoi au bureau de livraison (Ent);2024-07-04 10:58:28.183;CDD TIARET;32;
